지역,확진일,확진자수
강서구,2020-08-24,2
강서구,2020-08-25,12
강서구,2020-08-26,10
강서구,2020-08-27,4
강서구,2020-08-28,4
강서구,2020-08-29,6
강서구,2020-08-30,4
강서구,2020-08-31,7
강서구,2020-09-01,5
강서구,2020-09-02,4
강서구,2020-09-04,1
강서구,2020-09-05,3
강서구,2020-09-06,1
강서구,2020-09-07,5
강서구,2020-09-08,2
강서구,2020-09-09,1
강서구,2020-09-10,6
강서구,2020-09-11,1
강서구,2020-09-13,2
강서구,2020-09-14,1
강서구,2020-09-15,3
강서구,2020-09-16,4
강서구,2020-09-17,3
강서구,2020-09-18,2
강서구,2020-09-21,5
강서구,2020-09-22,6
강서구,2020-09-23,6
강서구,2020-09-24,1
강서구,2020-09-25,1
강서구,2020-09-26,2
강서구,2020-10-01,2
강서구,2020-10-05,1
강서구,2020-10-10,3
강서구,2020-10-11,1
강서구,2020-10-12,2
강서구,2020-10-16,1
강서구,2020-10-20,1
강서구,2020-10-23,1
강서구,2020-10-24,2
강서구,2020-10-25,1
강서구,2020-10-28,1
강서구,2020-10-29,3
강서구,2020-10-30,2
강서구,2020-10-31,1
강서구,2020-11-01,3
강서구,2020-11-03,2
강서구,2020-11-04,2
강서구,2020-11-05,1
강서구,2020-11-06,3
강서구,2020-11-07,4
강서구,2020-11-08,4
강서구,2020-11-09,7
강서구,2020-11-10,5
강서구,2020-11-11,2
강서구,2020-11-12,7
강서구,2020-11-13,9
강서구,2020-11-14,9
강서구,2020-11-15,9
강서구,2020-11-16,4
강서구,2020-11-17,12
강서구,2020-11-18,3
강서구,2020-11-19,7
강서구,2020-11-20,5
강서구,2020-11-21,2
강서구,2020-11-22,4
강서구,2020-11-23,7
강서구,2020-11-24,9
강서구,2020-11-25,59
강서구,2020-11-26,56
강서구,2020-11-27,26
강서구,2020-11-28,14
강서구,2020-11-29,15
강서구,2020-11-30,15
강서구,2020-12-01,7
강서구,2020-12-02,18
강서구,2020-12-03,25
강서구,2020-12-04,23
강서구,2020-12-05,16
강서구,2020-12-06,11
강서구,2020-12-07,21
강서구,2020-12-08,24
강서구,2020-12-09,12
강서구,2020-12-10,29
강서구,2020-12-11,81
강서구,2020-12-12,44
강서구,2020-12-13,33
강서구,2020-12-14,31
강서구,2020-12-15,23
강서구,2020-12-16,24
강서구,2020-12-17,28
강서구,2020-12-18,29
강서구,2020-12-19,29
강서구,2020-12-20,16
강서구,2020-12-21,19
강서구,2020-12-22,21
강서구,2020-12-23,35
강서구,2020-12-24,20
강서구,2020-12-25,34
강서구,2020-12-26,20
강서구,2020-12-27,8
강서구,2020-12-28,11
강서구,2020-12-29,16
강서구,2020-12-30,12
강서구,2020-12-31,7
강서구,2021-01-01,13
강서구,2021-01-02,12
강서구,2021-01-03,14
강서구,2021-01-04,4
강서구,2021-01-05,21
강서구,2021-01-06,14
강서구,2021-01-07,9
강서구,2021-01-08,7
강서구,2021-01-09,3
강서구,2021-01-10,3
강서구,2021-01-11,3
강서구,2021-01-12,14
강서구,2021-01-13,7
강서구,2021-01-14,2
강서구,2021-01-15,5
강서구,2021-01-16,9
강서구,2021-01-17,3
강서구,2021-01-18,4
강서구,2021-01-19,8
강서구,2021-01-20,4
강서구,2021-01-21,4
강서구,2021-01-22,11
강서구,2021-01-23,7
강서구,2021-01-24,8
강서구,2021-01-25,3
강서구,2021-01-26,5
강서구,2021-01-27,4
강서구,2021-01-28,3
강서구,2021-01-29,4
강서구,2021-01-30,3
강서구,2021-01-31,4
강서구,2021-02-01,4
강서구,2021-02-02,3
강서구,2021-02-03,4
강서구,2021-02-04,4
강서구,2021-02-05,7
강서구,2021-02-06,3
강서구,2021-02-07,1
강서구,2021-02-08,2
강서구,2021-02-09,6
강서구,2021-02-10,3
강서구,2021-02-11,1
강서구,2021-02-12,3
강서구,2021-02-13,2
강서구,2021-02-14,3
강서구,2021-02-15,5
강서구,2021-02-16,4
강서구,2021-02-17,5
강서구,2021-02-18,4
강서구,2021-02-19,3
강서구,2021-02-20,3
강서구,2021-02-21,6
강서구,2021-02-22,3
강서구,2021-02-23,4
강서구,2021-02-24,3
강서구,2021-02-25,5
강서구,2021-02-26,3
강서구,2021-02-27,1
강서구,2021-02-28,1
강서구,2021-03-01,5
강서구,2021-03-02,4
강서구,2021-03-03,4
강서구,2021-03-04,2
강서구,2021-03-05,1
강서구,2021-03-06,1
강서구,2021-03-07,2
강서구,2021-03-08,3
강서구,2021-03-09,3
강서구,2021-03-10,2
강서구,2021-03-11,6
강서구,2021-03-12,8
강서구,2021-03-13,7
강서구,2021-03-14,4
강서구,2021-03-15,5
강서구,2021-03-16,2
강서구,2021-03-17,3
강서구,2021-03-18,4
강서구,2021-03-19,5
강서구,2021-03-20,5
강서구,2021-03-21,3
강서구,2021-03-22,3
강서구,2021-03-23,3
강서구,2021-03-24,8
강서구,2021-03-25,5
강서구,2021-03-26,6
강서구,2021-03-27,2
강서구,2021-03-28,4
강서구,2021-03-29,9
강서구,2021-03-30,5
강서구,2021-03-31,9
강서구,2021-04-01,9
강서구,2021-04-02,4
강서구,2021-04-03,6
강서구,2021-04-04,5
강서구,2021-04-05,4
강서구,2021-04-06,9
강서구,2021-04-07,9
강서구,2021-04-08,13
강서구,2021-04-09,6
강서구,2021-04-10,12
강서구,2021-04-11,3
강서구,2021-04-12,5
강서구,2021-04-13,6
강서구,2021-04-14,11
강서구,2021-04-15,6
강서구,2021-04-16,9
강서구,2021-04-17,12
강서구,2021-04-18,5
강서구,2021-04-19,4
강서구,2021-04-20,4
강서구,2021-04-21,5
강서구,2021-04-22,9
강서구,2021-04-23,15
강서구,2021-04-24,9
강서구,2021-04-25,3
강서구,2021-04-26,6
강서구,2021-04-27,8
강서구,2021-04-28,6
강서구,2021-04-29,5
강서구,2021-04-30,9
강서구,2021-05-01,7
강서구,2021-05-02,5
강서구,2021-05-03,7
강서구,2021-05-04,5
강서구,2021-05-05,7
강서구,2021-05-06,3
강서구,2021-05-07,11
강서구,2021-05-08,5
강서구,2021-05-09,4
강서구,2021-05-10,6
강서구,2021-05-11,6
강서구,2021-05-12,6
강서구,2021-05-13,8
강서구,2021-05-14,8
강서구,2021-05-15,7
강서구,2021-05-16,3
강서구,2021-05-17,5
강서구,2021-05-18,10
강서구,2021-05-19,13
강서구,2021-05-20,5
강서구,2021-05-21,9
강서구,2021-05-22,4
강서구,2021-05-23,2
강서구,2021-05-24,2
강서구,2021-05-25,7
강서구,2021-05-26,4
강서구,2021-05-27,9
강서구,2021-05-28,3
강서구,2021-05-29,6
강서구,2021-05-30,6
강서구,2021-05-31,6
강서구,2021-06-01,5
강서구,2021-06-02,11
강서구,2021-06-03,4
강서구,2021-06-04,2
강서구,2021-06-05,7
강서구,2021-06-06,4
강서구,2021-06-07,7
강서구,2021-06-08,5
강서구,2021-06-09,9
강서구,2021-06-10,1
강서구,2021-06-11,5
강서구,2021-06-12,1
강서구,2021-06-13,1
강서구,2021-06-14,4
강서구,2021-06-15,5
강서구,2021-06-16,6
강서구,2021-06-17,3
강서구,2021-06-18,6
강서구,2021-06-19,5
강서구,2021-06-20,3
강서구,2021-06-21,5
강서구,2021-06-22,15
강서구,2021-06-23,16
강서구,2021-06-24,5
강서구,2021-06-25,11
강서구,2021-06-26,9
강서구,2021-06-27,6
강서구,2021-06-28,11
강서구,2021-06-29,27
강서구,2021-06-30,14
강서구,2021-07-01,20
강서구,2021-07-02,18
강서구,2021-07-03,12
강서구,2021-07-04,12
강서구,2021-07-05,11
관악구,2020-02-25,1
관악구,2020-02-26,1
관악구,2020-02-28,1
관악구,2020-02-29,1
관악구,2020-03-07,1
관악구,2020-03-10,8
관악구,2020-03-12,1
관악구,2020-03-13,1
관악구,2020-03-16,2
관악구,2020-03-19,1
관악구,2020-03-20,1
관악구,2020-03-27,1
관악구,2020-03-28,1
관악구,2020-03-29,3
관악구,2020-03-30,4
관악구,2020-03-31,6
관악구,2020-04-02,3
관악구,2020-04-04,2
관악구,2020-04-05,1
관악구,2020-04-06,1
관악구,2020-04-11,1
관악구,2020-04-27,1
관악구,2020-05-08,3
관악구,2020-05-09,1
관악구,2020-05-10,3
관악구,2020-05-11,1
관악구,2020-05-12,1
관악구,2020-05-15,1
관악구,2020-05-21,1
관악구,2020-05-23,1
관악구,2020-05-24,1
관악구,2020-05-26,2
관악구,2020-05-27,1
관악구,2020-06-01,1
관악구,2020-06-03,1
관악구,2020-06-05,3
관악구,2020-06-06,1
관악구,2020-06-08,1
관악구,2020-06-09,2
관악구,2020-06-10,1
관악구,2020-06-11,5
관악구,2020-06-12,1
관악구,2020-06-13,2
관악구,2020-06-16,2
관악구,2020-06-17,2
관악구,2020-06-18,1
관악구,2020-06-20,1
관악구,2020-06-23,4
관악구,2020-06-24,2
관악구,2020-06-25,11
관악구,2020-06-26,7
관악구,2020-06-27,5
관악구,2020-06-28,1
관악구,2020-06-30,4
관악구,2020-07-01,7
관악구,2020-07-02,1
관악구,2020-07-03,2
관악구,2020-07-04,2
관악구,2020-07-05,1
관악구,2020-07-07,1
관악구,2020-07-12,2
관악구,2020-07-15,1
관악구,2020-07-16,1
관악구,2020-07-18,2
관악구,2020-07-23,1
관악구,2020-07-26,1
관악구,2020-07-27,1
관악구,2020-07-28,1
관악구,2020-07-29,1
관악구,2020-07-30,2
관악구,2020-08-03,1
관악구,2020-08-09,1
관악구,2020-08-11,1
관악구,2020-08-12,1
관악구,2020-08-13,1
관악구,2020-08-14,2
관악구,2020-08-15,5
관악구,2020-08-17,2
관악구,2020-08-18,5
관악구,2020-08-19,3
관악구,2020-08-20,3
관악구,2020-08-21,4
관악구,2020-08-22,4
관악구,2020-08-23,2
관악구,2020-08-24,8
관악구,2020-08-25,9
관악구,2020-08-26,7
관악구,2020-08-27,14
관악구,2020-08-28,10
관악구,2020-08-29,8
관악구,2020-08-30,5
관악구,2020-08-31,10
관악구,2020-09-01,6
관악구,2020-09-02,10
관악구,2020-09-03,5
관악구,2020-09-04,2
관악구,2020-09-05,4
관악구,2020-09-06,7
관악구,2020-09-07,5
관악구,2020-09-08,7
관악구,2020-09-09,3
관악구,2020-09-10,6
관악구,2020-09-11,11
관악구,2020-09-12,3
관악구,2020-09-13,4
관악구,2020-09-14,2
관악구,2020-09-15,2
관악구,2020-09-16,6
관악구,2020-09-17,4
관악구,2020-09-18,4
관악구,2020-09-19,2
관악구,2020-09-20,2
관악구,2020-09-21,5
관악구,2020-09-22,4
관악구,2020-09-23,3
관악구,2020-09-24,7
관악구,2020-09-25,3
관악구,2020-09-26,6
관악구,2020-09-27,1
관악구,2020-09-28,2
관악구,2020-09-29,3
관악구,2020-09-30,6
관악구,2020-10-01,3
관악구,2020-10-02,1
관악구,2020-10-03,3
관악구,2020-10-04,4
관악구,2020-10-05,2
관악구,2020-10-06,5
관악구,2020-10-07,2
관악구,2020-10-08,4
관악구,2020-10-11,5
관악구,2020-10-12,3
관악구,2020-10-13,4
관악구,2020-10-14,6
관악구,2020-10-15,2
관악구,2020-10-16,2
관악구,2020-10-17,6
관악구,2020-10-18,1
관악구,2020-10-20,3
관악구,2020-10-21,7
관악구,2020-10-22,2
관악구,2020-10-24,2
관악구,2020-10-26,3
관악구,2020-10-27,4
관악구,2020-10-28,3
관악구,2020-10-29,3
관악구,2020-10-30,4
관악구,2020-10-31,2
관악구,2020-11-02,1
관악구,2020-11-03,1
관악구,2020-11-04,1
관악구,2020-11-05,5
관악구,2020-11-06,3
관악구,2020-11-09,2
관악구,2020-11-11,1
관악구,2020-11-12,2
관악구,2020-11-13,2
관악구,2020-11-15,1
관악구,2020-11-16,1
관악구,2020-11-18,1
관악구,2020-11-19,1
관악구,2020-11-20,4
관악구,2020-11-21,3
관악구,2020-11-22,2
관악구,2020-11-23,3
관악구,2020-11-24,4
관악구,2020-11-25,1
관악구,2020-11-26,8
관악구,2020-11-27,10
관악구,2020-11-28,3
관악구,2020-11-29,7
관악구,2020-11-30,7
관악구,2020-12-01,7
관악구,2020-12-02,10
관악구,2020-12-03,16
관악구,2020-12-04,9
관악구,2020-12-05,8
관악구,2020-12-06,13
관악구,2020-12-07,17
관악구,2020-12-08,19
관악구,2020-12-09,13
관악구,2020-12-10,15
관악구,2020-12-11,12
관악구,2020-12-12,21
관악구,2020-12-13,13
관악구,2020-12-14,16
관악구,2020-12-15,9
관악구,2020-12-16,16
관악구,2020-12-17,16
관악구,2020-12-18,13
관악구,2020-12-19,12
관악구,2020-12-20,17
관악구,2020-12-21,15
관악구,2020-12-22,18
관악구,2020-12-23,17
관악구,2020-12-24,16
관악구,2020-12-25,16
관악구,2020-12-26,22
관악구,2020-12-27,7
관악구,2020-12-28,26
관악구,2020-12-29,24
관악구,2020-12-30,26
관악구,2020-12-31,13
관악구,2021-01-01,5
관악구,2021-01-02,4
관악구,2021-01-03,6
관악구,2021-01-04,6
관악구,2021-01-05,7
관악구,2021-01-06,5
관악구,2021-01-07,5
관악구,2021-01-08,10
관악구,2021-01-09,8
관악구,2021-01-10,2
관악구,2021-01-11,6
관악구,2021-01-12,6
관악구,2021-01-13,4
관악구,2021-01-14,4
관악구,2021-01-15,4
관악구,2021-01-16,7
관악구,2021-01-17,2
관악구,2021-01-18,2
관악구,2021-01-19,5
관악구,2021-01-20,1
관악구,2021-01-21,2
관악구,2021-01-22,5
관악구,2021-01-23,4
관악구,2021-01-24,10
관악구,2021-01-25,5
관악구,2021-01-26,6
관악구,2021-01-27,7
관악구,2021-01-28,7
관악구,2021-01-29,9
관악구,2021-01-30,4
관악구,2021-01-31,4
관악구,2021-02-01,5
관악구,2021-02-02,11
관악구,2021-02-03,3
관악구,2021-02-04,4
관악구,2021-02-05,6
관악구,2021-02-06,7
관악구,2021-02-07,4
관악구,2021-02-08,4
관악구,2021-02-09,5
관악구,2021-02-10,9
관악구,2021-02-11,6
관악구,2021-02-12,7
관악구,2021-02-13,3
관악구,2021-02-14,5
관악구,2021-02-15,7
관악구,2021-02-16,18
관악구,2021-02-17,13
관악구,2021-02-18,7
관악구,2021-02-19,2
관악구,2021-02-20,7
관악구,2021-02-21,5
관악구,2021-02-22,5
관악구,2021-02-23,5
관악구,2021-02-24,5
관악구,2021-02-25,6
관악구,2021-02-26,7
관악구,2021-02-27,14
관악구,2021-02-28,2
관악구,2021-03-01,1
관악구,2021-03-03,1
관악구,2021-03-04,5
관악구,2021-03-05,3
관악구,2021-03-06,2
관악구,2021-03-07,2
관악구,2021-03-08,2
관악구,2021-03-09,1
관악구,2021-03-10,3
관악구,2021-03-11,2
관악구,2021-03-12,5
관악구,2021-03-13,5
관악구,2021-03-14,7
관악구,2021-03-16,3
관악구,2021-03-17,6
관악구,2021-03-18,3
관악구,2021-03-19,4
관악구,2021-03-20,5
관악구,2021-03-21,4
관악구,2021-03-22,3
관악구,2021-03-23,11
관악구,2021-03-24,4
관악구,2021-03-25,7
관악구,2021-03-26,8
관악구,2021-03-27,4
관악구,2021-03-28,3
관악구,2021-03-29,3
관악구,2021-03-30,13
관악구,2021-03-31,9
관악구,2021-04-01,3
관악구,2021-04-02,7
관악구,2021-04-03,16
관악구,2021-04-04,21
관악구,2021-04-05,12
관악구,2021-04-06,11
관악구,2021-04-07,10
관악구,2021-04-08,10
관악구,2021-04-09,7
관악구,2021-04-10,6
관악구,2021-04-11,8
관악구,2021-04-12,8
관악구,2021-04-13,22
관악구,2021-04-14,12
관악구,2021-04-15,9
관악구,2021-04-16,10
관악구,2021-04-17,10
관악구,2021-04-18,6
관악구,2021-04-19,9
관악구,2021-04-20,8
관악구,2021-04-21,14
관악구,2021-04-22,10
관악구,2021-04-23,5
관악구,2021-04-24,8
관악구,2021-04-25,8
관악구,2021-04-26,5
관악구,2021-04-27,14
관악구,2021-04-28,9
관악구,2021-04-29,22
관악구,2021-04-30,13
관악구,2021-05-01,15
관악구,2021-05-02,2
관악구,2021-05-03,11
관악구,2021-05-04,10
관악구,2021-05-05,8
관악구,2021-05-06,11
관악구,2021-05-07,4
관악구,2021-05-08,3
관악구,2021-05-09,7
관악구,2021-05-10,3
관악구,2021-05-11,15
관악구,2021-05-12,9
관악구,2021-05-13,17
관악구,2021-05-14,14
관악구,2021-05-15,7
관악구,2021-05-16,7
관악구,2021-05-17,6
관악구,2021-05-18,9
관악구,2021-05-19,11
관악구,2021-05-20,4
관악구,2021-05-21,4
관악구,2021-05-22,9
관악구,2021-05-23,5
관악구,2021-05-24,2
관악구,2021-05-25,9
관악구,2021-05-26,7
관악구,2021-05-27,4
관악구,2021-05-28,3
관악구,2021-05-29,5
관악구,2021-05-30,3
관악구,2021-05-31,2
관악구,2021-06-01,6
관악구,2021-06-02,7
관악구,2021-06-03,8
관악구,2021-06-04,7
관악구,2021-06-05,9
관악구,2021-06-06,15
관악구,2021-06-07,3
관악구,2021-06-08,8
관악구,2021-06-09,5
관악구,2021-06-10,10
관악구,2021-06-11,17
관악구,2021-06-12,3
관악구,2021-06-13,7
관악구,2021-06-14,4
관악구,2021-06-15,13
관악구,2021-06-16,18
관악구,2021-06-17,13
관악구,2021-06-18,6
관악구,2021-06-19,2
관악구,2021-06-20,6
관악구,2021-06-21,9
관악구,2021-06-22,21
관악구,2021-06-23,12
관악구,2021-06-24,17
관악구,2021-06-25,8
관악구,2021-06-26,4
관악구,2021-06-27,3
관악구,2021-06-28,3
관악구,2021-06-29,11
관악구,2021-06-30,13
관악구,2021-07-01,15
관악구,2021-07-02,19
관악구,2021-07-03,8
관악구,2021-07-04,18
관악구,2021-07-05,13
광진구,2020-02-27,1
광진구,2020-03-01,1
광진구,2020-03-18,1
광진구,2020-03-20,1
광진구,2020-03-29,1
광진구,2020-03-31,1
광진구,2020-04-01,1
광진구,2020-04-09,1
광진구,2020-05-09,2
광진구,2020-05-10,1
광진구,2020-05-14,1
광진구,2020-05-21,1
광진구,2020-05-27,1
광진구,2020-06-10,1
광진구,2020-06-18,1
광진구,2020-06-26,1
광진구,2020-07-07,1
광진구,2020-07-08,1
광진구,2020-07-16,1
광진구,2020-07-20,1
광진구,2020-07-21,1
광진구,2020-08-08,1
광진구,2020-08-09,1
광진구,2020-08-12,2
광진구,2020-08-13,7
광진구,2020-08-15,7
광진구,2020-08-16,3
광진구,2020-08-17,4
광진구,2020-08-18,3
광진구,2020-08-19,2
광진구,2020-08-20,3
광진구,2020-08-21,7
광진구,2020-08-22,2
광진구,2020-08-23,1
광진구,2020-08-24,6
광진구,2020-08-25,7
광진구,2020-08-26,1
광진구,2020-08-27,4
광진구,2020-08-28,5
광진구,2020-08-29,6
광진구,2020-08-30,2
광진구,2020-09-01,4
광진구,2020-09-02,2
광진구,2020-09-03,4
광진구,2020-09-04,4
광진구,2020-09-05,2
광진구,2020-09-07,2
광진구,2020-09-08,4
광진구,2020-09-10,2
광진구,2020-09-16,3
광진구,2020-09-19,1
광진구,2020-09-21,2
광진구,2020-09-24,1
광진구,2020-09-26,1
광진구,2020-09-28,1
광진구,2020-09-30,1
광진구,2020-10-04,1
광진구,2020-10-05,1
광진구,2020-10-06,1
광진구,2020-10-08,1
광진구,2020-10-09,1
광진구,2020-10-18,1
광진구,2020-10-27,1
광진구,2020-10-29,2
광진구,2020-10-30,1
광진구,2020-10-31,1
광진구,2020-11-04,3
광진구,2020-11-06,2
광진구,2020-11-09,1
광진구,2020-11-10,1
광진구,2020-11-12,1
광진구,2020-11-13,1
광진구,2020-11-16,1
광진구,2020-11-17,2
광진구,2020-11-18,1
광진구,2020-11-19,2
광진구,2020-11-20,3
광진구,2020-11-22,2
광진구,2020-11-23,3
광진구,2020-11-24,4
광진구,2020-11-25,2
광진구,2020-11-26,1
광진구,2020-11-27,1
광진구,2020-11-28,5
광진구,2020-11-29,2
광진구,2020-11-30,5
광진구,2020-12-01,7
광진구,2020-12-02,8
광진구,2020-12-03,6
광진구,2020-12-04,5
광진구,2020-12-05,10
광진구,2020-12-06,12
광진구,2020-12-07,7
광진구,2020-12-08,6
광진구,2020-12-09,7
광진구,2020-12-10,6
광진구,2020-12-11,8
광진구,2020-12-12,9
광진구,2020-12-13,12
광진구,2020-12-14,8
광진구,2020-12-15,12
광진구,2020-12-16,7
광진구,2020-12-17,12
광진구,2020-12-18,14
광진구,2020-12-19,4
광진구,2020-12-20,5
광진구,2020-12-21,9
광진구,2020-12-22,18
광진구,2020-12-23,13
광진구,2020-12-24,14
광진구,2020-12-25,5
광진구,2020-12-26,5
광진구,2020-12-27,7
광진구,2020-12-28,6
광진구,2020-12-29,11
광진구,2020-12-30,18
광진구,2020-12-31,6
광진구,2021-01-01,2
광진구,2021-01-02,4
광진구,2021-01-03,11
광진구,2021-01-04,6
광진구,2021-01-05,5
광진구,2021-01-06,16
광진구,2021-01-07,2
광진구,2021-01-08,6
광진구,2021-01-09,7
광진구,2021-01-10,5
광진구,2021-01-11,2
광진구,2021-01-12,3
광진구,2021-01-13,3
광진구,2021-01-14,6
광진구,2021-01-15,4
광진구,2021-01-16,3
광진구,2021-01-17,3
광진구,2021-01-18,2
광진구,2021-01-19,3
광진구,2021-01-20,3
광진구,2021-01-21,1
광진구,2021-01-22,4
광진구,2021-01-23,1
광진구,2021-01-24,3
광진구,2021-01-25,1
광진구,2021-01-26,3
광진구,2021-01-27,6
광진구,2021-01-28,2
광진구,2021-01-29,2
광진구,2021-01-31,1
광진구,2021-02-01,6
광진구,2021-02-02,5
광진구,2021-02-03,6
광진구,2021-02-04,5
광진구,2021-02-05,3
광진구,2021-02-06,5
광진구,2021-02-07,3
광진구,2021-02-08,2
광진구,2021-02-09,6
광진구,2021-02-10,5
광진구,2021-02-11,7
광진구,2021-02-12,7
광진구,2021-02-14,2
광진구,2021-02-16,5
광진구,2021-02-17,5
광진구,2021-02-18,10
광진구,2021-02-19,8
광진구,2021-02-20,8
광진구,2021-02-21,7
광진구,2021-02-22,4
광진구,2021-02-23,13
광진구,2021-02-24,2
광진구,2021-02-25,11
광진구,2021-02-26,15
광진구,2021-02-27,2
광진구,2021-02-28,3
광진구,2021-03-01,8
광진구,2021-03-02,10
광진구,2021-03-03,8
광진구,2021-03-04,9
광진구,2021-03-05,4
광진구,2021-03-06,14
광진구,2021-03-07,10
광진구,2021-03-08,4
광진구,2021-03-09,18
광진구,2021-03-10,25
광진구,2021-03-11,7
광진구,2021-03-12,8
광진구,2021-03-13,8
광진구,2021-03-14,5
광진구,2021-03-15,10
광진구,2021-03-16,9
